id	organism	seedid	kingdom	phylum	class	order	family	genus	oxygenstat	metabolism	gram	mtype	genes	reactions	metabolites	draftcreator	draftcreated	phenotype	imgid	ncbiid	platform	kbaseid	species	file	taxa_id
Fusobacterium_nucleatum_subsp_vincentii_3_1_27	Fusobacterium nucleatum subsp. vincentii 3_1_27	Fusobacterium sp. 3_1_27 (469602.3)	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Obligate anaerobe	Saccharolytic, proteolytic, fermentative	Negative	Commensal	554	1021	822	Ines Thiele	06/29/12	3.0		469602.0	Kbase		nucleatum	agora/Fusobacterium_nucleatum_subsp_vincentii_3_1_27.xml	851.0
Fusobacterium_nucleatum_subsp_vincentii_3_1_36A2	Fusobacterium nucleatum subsp. vincentii 3_1_36A2	Fusobacterium nucleatum subsp. vincentii 3_1_36A2 (469604.7)	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Obligate anaerobe	Saccharolytic, proteolytic, fermentative	Negative	Commensal	555	1110	868	Eugen Bauer	08/03/14	1.0		469604.0	Kbase		nucleatum	agora/Fusobacterium_nucleatum_subsp_vincentii_3_1_36A2.xml	851.0
Fusobacterium_nucleatum_subsp_vincentii_4_1_13	Fusobacterium nucleatum subsp. vincentii 4_1_13	Fusobacterium sp. 4_1_13 (469606.3)	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Obligate anaerobe	Saccharolytic, proteolytic, fermentative	Negative	Commensal	540	1029	820	Ines Thiele	06/29/12	4.0	646206253.0	469606.0	ModelSEED		nucleatum	agora/Fusobacterium_nucleatum_subsp_vincentii_4_1_13.xml	851.0
Fusobacterium_periodonticum_1_1_41FAA	Fusobacterium periodonticum 1_1_41FAA	Fusobacterium sp. 1_1_41FAA (469621.3)	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Obligate anaerobe	Saccharolytic, proteolytic, fermentative	Negative	Commensal	570	1015	845	Ines Thiele	06/29/12	1.0	647533168.0	469621.0	ModelSEED		periodonticum	agora/Fusobacterium_periodonticum_1_1_41FAA.xml	860.0
Fusobacterium_periodonticum_2_1_31	Fusobacterium periodonticum 2_1_31	Fusobacterium sp. 2_1_31 (469599.3)	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Obligate anaerobe	Saccharolytic, proteolytic, fermentative	Negative	Commensal	554	1005	829	Ines Thiele	09/06/12	1.0	646206262.0	469599.0	ModelSEED		periodonticum	agora/Fusobacterium_periodonticum_2_1_31.xml	860.0
Fusobacterium_russii_ATCC_25533	Fusobacterium russii ATCC 25533	Fusobacterium russii ATCC 25533 (1278306.3)	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Microaerophile	Ferments amino acids	Negative		585	1111	887	Laura Kutt	04/18/16			1278306.0	ModelSEED	kb|g.31680	russii	agora/Fusobacterium_russii_ATCC_25533.xml	854.0
Fusobacterium_sp_4_8	Fusobacterium sp. 4_8	Fusobacterium nucleatum subsp. animalis 4_8 (469607.3)	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Obligate anaerobe	Saccharolytic, proteolytic, fermentative	Negative	Commensal	551	1003	817	Eugen Bauer	08/03/14	1.0	2554235311.0	469607.0	ModelSEED			agora/Fusobacterium_sp_4_8.xml	848.0
Fusobacterium_ulcerans_ATCC_49185	Fusobacterium ulcerans ATCC 49185	Fusobacterium ulcerans ATCC 49185 (469617.3)	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Obligate anaerobe	Saccharolytic, proteolytic, fermentative	Negative	Commensal	807	1235	958	Ines Thiele	09/06/12	1.0	2562617154.0	469617.0	ModelSEED		ulcerans	agora/Fusobacterium_ulcerans_ATCC_49185.xml	861.0
Fusobacterium_varium_ATCC_27725	Fusobacterium varium ATCC 27725	Fusobacterium varium ATCC 27725 (469618.3)	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Obligate anaerobe	Saccharolytic, proteolytic, fermentative	Negative	Commensal	810	1250	966	Ines Thiele	09/06/12	4.0	646206275.0	469618.0	ModelSEED		varium	agora/Fusobacterium_varium_ATCC_27725.xml	856.0
Gemella_haemolysans_ATCC_10379	Gemella haemolysans ATCC 10379	Gemella haemolysans ATCC 10379 (546270.5)	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillales Incertae Sedis XI	Gemella	Facultative anaerobe	Saccharolytic, fermentative	Positive		514	1000	787	Laura Kutt	04/17/16		645058834.0	546270.0	ModelSEED	kb|g.2189	haemolysans	agora/Gemella_haemolysans_ATCC_10379.xml	1379.0
Gemella_morbillorum_M424	Gemella morbillorum M424	Gemella moribillum M424 (562982.3)	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillales Incertae Sedis XI	Gemella	Facultative anaerobe	Saccharolytic, fermentative	Positive		483	941	744	Laura Kutt	04/17/16			562982.0	ModelSEED	kb|g.2334	morbillorum	agora/Gemella_morbillorum_M424.xml	29391.0
Gemella_sanguinis_ATCC700632	Gemella sanguinis ATCC700632		Bacteria	Firmicutes	Bacilli	Bacillales	Bacillales Incertae Sedis XI	Gemella	Facultative anaerobe	Saccharolytic, fermentative	Positive		492	1036	793	Laura Kutt	04/17/16			1408440.0	ModelSEED	kb|g.241224	sanguinis	agora/Gemella_sanguinis_ATCC700632.xml	84135.0
Gemella_sanguinis_M325	Gemella sanguinis M325	Gemella sanguinis M325 (562983.3)	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillales Incertae Sedis XI	Gemella	Facultative anaerobe	Saccharolytic, fermentative	Positive		500	959	758	Laura Kutt	05/29/16			562983.0	Kbase	kb|g.2335	sanguinis	agora/Gemella_sanguinis_M325.xml	84135.0
Geobacillus_stearothermophilus_ATCC_7953	Geobacillus stearothermophilus ATCC 7953		Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Geobacillus	Aerobe	Saccharolytic, non-fermentative	Variable		800	1414	1082					937593.0	Kbase	kb|g.241233	stearothermophilus	agora/Geobacillus_stearothermophilus_ATCC_7953.xml	1422.0
Geobacillus_vulcani_PSS1	Geobacillus vulcani PSS1		Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Aerobe	Saccharolytic, non-fermentative	Positive		975	1570	1131	Laura Kutt	04/17/16		2574179705.0	1382315.0	Kbase	kb|g.241237	vulcani	agora/Geobacillus_vulcani_PSS1.xml	135517.0
Gordonia_rubripertincta_NBRC_101908	Gordonia rubripertincta NBRC 101908	Gordonia rubripertincta NBRC 101908 (1077975.4)	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Gordoniaceae	Gordonia	Obligate aerobe	Saccharolytic	Positive		1209	1543	1143	chenry	04/15/16		2523231045.0	1077975.0	Kbase	kb|g.23931	rubripertincta	agora/Gordonia_rubripertincta_NBRC_101908.xml	36822.0
Gordonia_terrae_C_6	Gordonia terrae C-6	Gordonia terrae C-6 (1316928.3)	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Gordoniaceae	Gordonia	Obligate aerobe	Saccharolytic	Positive	Pathogen	1137	1551	1143	Laura Kutt	05/29/16		2545824722.0	1316928.0	ModelSEED	kb|g.31992	terrae	agora/Gordonia_terrae_C_6.xml	2055.0
Gordonia_terrae_NBRC_100016	Gordonia terrae NBRC 100016		Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Gordoniaceae	Gordonia	Obligate aerobe	Saccharolytic	Positive	Pathogen	1220	1568	1164	chenry	04/15/16			1089454.0	ModelSEED	kb|g.241256	terrae	agora/Gordonia_terrae_NBRC_100016.xml	2055.0
Gordonibacter_pamelaeae_7_10_1_bT_DSM_19378	Gordonibacter pamelaeae 7-10-1-bT, DSM 19378	Gordonibacter pamelaeae 7-10-1-b (657308.3)	Bacteria	Actinobacteria	Coriobacteriia	Eggerthellales	Eggerthellaceae	Gordonibacter	Nanaerobe	Few carbon sources used, fermentation capabilities undescribed	Positive	Commensal	622	958	795	Ines Thiele	04/20/12	5.0	650377943.0	471189.0	Kbase		pamelaeae	agora/Gordonibacter_pamelaeae_7_10_1_bT_DSM_19378.xml	471189.0
Granulicatella_adiacens_ATCC_49175	Granulicatella adiacens ATCC 49175	Granulicatella adiacens ATCC 49175 (638301.3)	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Granulicatella	Facultative anaerobe	Saccharolytic, fermentative	Positive	Commensal	504	995	783	Laura Kutt	04/17/16			638301.0	Kbase	kb|g.2710	adiacens	agora/Granulicatella_adiacens_ATCC_49175.xml	46124.0
Granulicatella_elegans_ATCC_700633	Granulicatella elegans ATCC 700633	Granulicatella elegans ATCC 700633 (626369.3)	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Granulicatella	Facultative anaerobe	Saccharolytic, fermentative	Positive	Commensal	522	1026	808	Laura Kutt	04/18/16		647533172.0	626369.0	ModelSEED	kb|g.2649	elegans	agora/Granulicatella_elegans_ATCC_700633.xml	137732.0
Grimontia_hollisae_CIP_101886	Grimontia hollisae CIP 101886	Grimontia hollisae CIP 101886 (675812.3)	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Grimontia	Facultative anaerobe	Fermentative, respiratory	Negative		950	1492	1093	Laura Kutt	04/19/16		647000258.0	675812.0	ModelSEED	kb|g.2925	hollisae	agora/Grimontia_hollisae_CIP_101886.xml	673.0
Haemophilus_haemolyticus_M19501	Haemophilus haemolyticus M19501	Haemophilus haemolyticus M19501 (1028803.3)	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	Facultative anaerobe	Saccharolytic, fermentative	Negative	Commensal	680	1240	966	Laura Kutt	04/18/16		2529292793.0	1028803.0	ModelSEED	kb|g.23309	haemolyticus	agora/Haemophilus_haemolyticus_M19501.xml	726.0
Haemophilus_influenzae_R2846	Haemophilus influenzae R2846	Haemophilus influenzae R2846 (262727.7)	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	Facultative anaerobe	Saccharolytic, fermentative	Negative		646	1200	949					262727.0	ModelSEED	kb|g.545	influenzae	agora/Haemophilus_influenzae_R2846.xml	727.0
Haemophilus_parainfluenzae_T3T1	Haemophilus parainfluenzae T3T1	Haemophilus parainfluenzae T3T1 (862965.3)	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	Aerobe	Respiratory	Negative		656	1257	973	Laura Kutt	04/19/16		650377947.0	862965.0	ModelSEED	kb|g.3441	parainfluenzae	agora/Haemophilus_parainfluenzae_T3T1.xml	729.0
Haemophilus_sputorum_CCUG_13788	Haemophilus sputorum CCUG 13788	Haemophilus sputorum CCUG 13788 (1035839.4)	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	Aerobe	Respiratory	Negative		666	1239	976	Laura Kutt	04/19/16		2513237309.0	1035839.0	ModelSEED	kb|g.23371	sputorum	agora/Haemophilus_sputorum_CCUG_13788.xml	1078480.0
Hafnia_alvei_ATCC_51873	Hafnia alvei ATCC 51873	Hafnia alvei ATCC 51873 (1002364.3)	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Hafnia	Facultative anaerobe	Fermentative, respiratory	Negative	Opportunistic pathogen	1329	2400	1545	Laura Kutt	05/30/16		2513237377.0	1002364.0	ModelSEED	kb|g.23113	alvei	agora/Hafnia_alvei_ATCC_51873.xml	569.0
Hafnia_alvei_BIDMC_31	Hafnia alvei BIDMC 31		Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Hafnia	Facultative anaerobe	Fermentative, respiratory	Negative	Opportunistic pathogen	1451	1884	1280	Laura Kutt	04/18/16		2576861520.0	1328337.0	ModelSEED	kb|g.209992	alvei	agora/Hafnia_alvei_BIDMC_31.xml	569.0
Halococcus_morrhuae_DSM1307	Halococcus morrhuae DSM1307		Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halococcus	Aerobe	Saccharolytic	Negative		646	1131	958	Laura Kutt	04/19/16		2531839093.0	931277.0	Kbase	kb|g.224181	morrhuae	agora/Halococcus_morrhuae_DSM1307.xml	2250.0
Helicobacter_bilis_ATCC_43879	Helicobacter bilis ATCC 43879	Helicobacter bilis ATCC 43879 (613026.4)	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Microaerophile	Strictly respiratory, asaccharolytic	Negative	Opportunistic pathogen	523	981	834	Ines Thiele	09/06/12	5.0	2562617155.0	613026.0	Kbase		bilis	agora/Helicobacter_bilis_ATCC_43879.xml	37372.0
Helicobacter_canadensis_MIT_98_5491	Helicobacter canadensis MIT 98-5491	Helicobacter canadensis MIT 98-5491 (Prj:30719) (537970.9)	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Microaerophile	Strictly respiratory, asaccharolytic	Negative	Opportunistic pathogen	522	1020	808	Eugen Bauer	08/03/14	4.0	647533173.0	537970.0	Kbase		canadensis	agora/Helicobacter_canadensis_MIT_98_5491.xml	123841.0
Helicobacter_cinaedi_CCUG_18818	Helicobacter cinaedi CCUG 18818	Helicobacter cinaedi CCUG 18818 (537971.5)	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Microaerophile	Strictly respiratory, asaccharolytic	Negative	Opportunistic pathogen	531	1043	831	Ines Thiele	09/06/12	1.0	643886141.0	537971.0	Kbase		cinaedi	agora/Helicobacter_cinaedi_CCUG_18818.xml	213.0
Helicobacter_pullorum_MIT_98_5489	Helicobacter pullorum MIT 98-5489	Helicobacter pullorum MIT 98-5489 (537972.5)	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Microaerophile	Strictly respiratory, asaccharolytic	Negative	Opportunistic pathogen	535	949	787	Ines Thiele	09/06/12	4.0	643886218.0	537972.0	Kbase		pullorum	agora/Helicobacter_pullorum_MIT_98_5489.xml	35818.0
Helicobacter_pylori_26695	Helicobacter pylori 26695	Helicobacter pylori 26695 (85962.8)	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Microaerophile	Strictly respiratory, glucose is oxidzed but no other sugar is used	Negative	Opportunistic pathogen	447	1025	833	Ines Thiele	08/07/12	1.0	637000132.0	85962.0	Kbase		pylori	agora/Helicobacter_pylori_26695.xml	210.0
Helicobacter_winghamensis_ATCC_BAA_430	Helicobacter winghamensis ATCC BAA-430	Helicobacter winghamensis ATCC BAA-430 (556267.4)	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Microaerophile	Strictly respiratory, asaccharolytic	Negative	Opportunistic pathogen	498	941	793	Ines Thiele	09/06/12	1.0	646206255.0	556267.0	ModelSEED		winghamensis	agora/Helicobacter_winghamensis_ATCC_BAA_430.xml	157268.0
Holdemania_filiformis_VPI_J1_31B_1_DSM_12042	Holdemania filiformis VPI J1-31B-1, DSM 12042	Holdemania filiformis DSM 12042 (545696.5)	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Holdemania	Obligate anaerobe	Saccharolytic, fermentative	Positive	Commensal	721	1744	1113	Ines Thiele	09/06/12	3.0	643886103.0	61171.0	ModelSEED		filiformis	agora/Holdemania_filiformis_VPI_J1_31B_1_DSM_12042.xml	61171.0
Kallipyga_massiliensis_ph2	Kallipyga massiliensis ph2		Bacteria	Firmicutes	Tissierellia	unclassified Tissierellia	unclassified Tissierellia	Kallipyga	Obligate anaerobe	Saccharolytic, fermentative	Positive		425	1002	816	Laura Kutt	04/18/16		2547132195.0	1118059.0	Kbase	kb|g.206992	massiliensis	agora/Kallipyga_massiliensis_ph2.xml	1472764.0
Kandleria_vitulina_DSM_20405	Kandleria vitulina DSM 20405		Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Kandleria	Obligate anaerobe	Saccharolytic, fermentative	Positive		587	1195	926	Laura Kutt	04/18/16			1410657.0	Kbase	kb|g.241318	vitulina	agora/Kandleria_vitulina_DSM_20405.xml	1630.0
Kingella_oralis_ATCC_51147	Kingella oralis ATCC 51147	Kingella oralis ATCC 51147 (629741.3)	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Kingella	Facultative anaerobe	Saccharolytic, fermentative	Negative	Commensal	596	1106	899	Laura Kutt	04/18/16			629741.0	Kbase	kb|g.2656	oralis	agora/Kingella_oralis_ATCC_51147.xml	505.0
Klebsiella_oxytoca_KCTC_1686	Klebsiella oxytoca KCTC 1686	Klebsiella oxytoca KCTC 1686 (1006551.4)	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Klebsiella	Facultative anaerobe	fermentative, respiratory	Negative		1543	1809	1264					1006551.0	Kbase	kb|g.23273	oxytoca	agora/Klebsiella_oxytoca_KCTC_1686.xml	571.0
Klebsiella_pneumoniae_pneumoniae_MGH78578	Klebsiella pneumoniae pneumoniae MGH78578	Klebsiella pneumoniae subsp. pneumoniae MGH 78578 (272620.9)	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Klebsiella	Facultative anaerobe	Fermentative or respiratory, various carbohydrates used	Negative	Opportunistic pathogen	1396	1817	1189	Ines Thiele	08/07/12	3.0	640753032.0	1328388.0	Kbase		pneumoniae	agora/Klebsiella_pneumoniae_pneumoniae_MGH78578.xml	573.0
Klebsiella_sp_1_1_55	Klebsiella sp. 1_1_55	Klebsiella sp. 1_1_55 (469608.3)	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Klebsiella	Facultative anaerobe	Fermentative or respiratory	Negative	Opportunistic pathogen	1479	2340	1473	Ines Thiele	06/29/12	3.0	647533174.0	469608.0	Kbase			agora/Klebsiella_sp_1_1_55.xml	570.0
Kluyvera_ascorbata_ATCC_33433	Kluyvera ascorbata  ATCC 33433		Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Kluyvera	Facultative anaerobe	Fermentative, respiratory	Negative		1241	1782	1227	Laura Kutt	04/18/16		2588253795.0	1006000.0	Kbase	kb|g.241367	ascorbata	agora/Kluyvera_ascorbata_ATCC_33433.xml	51288.0
Kocuria_palustris_PEL	Kocuria palustris PEL	Kocuria palustris PEL (1236550.3)	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	Kocuria	Obligate aerobe	Saccharolytic, respiratory	Positive	Commensal	789	1295	983	chenry	04/15/16			1236550.0	Kbase	kb|g.25806	palustris	agora/Kocuria_palustris_PEL.xml	71999.0
Kocuria_rhizophila_DC2201	Kocuria rhizophila DC2201	Kocuria rhizophila DC2201 (378753.3)	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	Kocuria	Obligate aerobe	Saccharolytic	Positive		756	1250	974	chenry	04/15/16		642555133.0	378753.0	ModelSEED	kb|g.1142	rhizophila	agora/Kocuria_rhizophila_DC2201.xml	72000.0
Kurthia_massiliensis_JC30	Kurthia massiliensis  JC30		Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Kurthia	Aerobe	Saccharolytic, respiratory	Positive		789	1444	1090	Laura Kutt	04/18/16		2547132137.0	1033739.0	ModelSEED	kb|g.23348	massiliensis	agora/Kurthia_massiliensis_JC30.xml	1033739.0
Kytococcus_sedentarius_DSM_20547	Kytococcus sedentarius DSM 20547	Kytococcus sedentarius DSM 20547 (478801.4)	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Dermacoccaceae	Kytococcus	Obligate aerobe	Respiratory	Positive	Commensal	653	1198	945	chenry	04/15/16		644736380.0	478801.0	Kbase	kb|g.1725	sedentarius	agora/Kytococcus_sedentarius_DSM_20547.xml	1276.0
Lachnospira_multipara_ATCC_19207	Lachnospira multipara ATCC 19207		Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospira	Obligate anaerobe	Saccharolytic, fermentative	Positive		554	1163	931	Laura Kutt	04/19/16			1282887.0	Kbase	kb|g.209041	multipara	agora/Lachnospira_multipara_ATCC_19207.xml	28051.0
Lachnospiraceae_bacterium_sp_5_1_63FAA	Lachnospiraceae bacterium sp. 5_1_63FAA	Lachnospiraceae bacterium 5_1_63FAA (658089.3)	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified Lachnospiraceae	Obligate anaerobe	Uncharacterized	Uncharacterized	Uncharacterized	857	1766	1275	Ines Thiele	06/29/12	5.0	649989957.0	658089.0	Kbase			agora/Lachnospiraceae_bacterium_sp_5_1_63FAA.xml	186928.0
Lachnospiraceae_bacterium_sp_8_1_57FAA	Lachnospiraceae bacterium sp. 8_1_57FAA	Lachnospiraceae bacterium 8_1_57FAA (665951.3)	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified Lachnospiraceae	Obligate anaerobe	Uncharacterized	Uncharacterized	Uncharacterized	603	2252	1201	Ines Thiele	06/29/12	5.0	649989958.0	665951.0	Kbase			agora/Lachnospiraceae_bacterium_sp_8_1_57FAA.xml	186928.0
Lactobacillus_acidophilus_ATCC_4796	Lactobacillus acidophilus ATCC 4796	Lactobacillus acidophilus ATCC 4796 (525306.3)	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Probiotic	528	1287	912	Ines Thiele	09/06/12	5.0	643886014.0	525306.0	Kbase		acidophilus	agora/Lactobacillus_acidophilus_ATCC_4796.xml	1579.0
Lactobacillus_acidophilus_NCFM	Lactobacillus acidophilus NCFM	Lactobacillus acidophilus NCFM (272621.13)	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Probiotic	540	1460	1009	Eugen Bauer	08/03/14	4.0	637000138.0	272621.0	Kbase		acidophilus	agora/Lactobacillus_acidophilus_NCFM.xml	1579.0
Lactobacillus_amylolyticus_DSM_11664	Lactobacillus amylolyticus DSM 11664	Lactobacillus amylolyticus DSM 11664 (585524.3)	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Commensal	423	1049	827	Ines Thiele	06/29/12	2.0	647000263.0	585524.0	Kbase		amylolyticus	agora/Lactobacillus_amylolyticus_DSM_11664.xml	83683.0
Lactobacillus_amylovorus_GRL_1112	Lactobacillus amylovorus GRL 1112	Lactobacillus amylovorus GRL 1112 (695560.3)	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Facultative anaerobe	Saccharolytic, fermentative or respiratory	Positive		556	1048	817	Laura Kutt	04/18/16			695560.0	Kbase	kb|g.3001	amylovorus	agora/Lactobacillus_amylovorus_GRL_1112.xml	1604.0
Lactobacillus_animalis_KCTC_3501	Lactobacillus animalis KCTC 3501	Lactobacillus animalis KCTC 3501 (930942.3)	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Facultative anaerobe	Saccharolytic, fermentative or respiratory	Positive		581	1149	887	Laura Kutt	05/30/16		651324057.0	930942.0	Kbase	kb|g.3735	animalis	agora/Lactobacillus_animalis_KCTC_3501.xml	1605.0
Lactobacillus_antri_DSM_16041	Lactobacillus antri DSM 16041	Lactobacillus antri DSM 16041 (525309.3)	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Commensal	606	1548	1118	Ines Thiele	09/06/12	1.0	645951838.0	525309.0	Kbase		antri	agora/Lactobacillus_antri_DSM_16041.xml	227943.0
